room_type,price,minimum_nights,neighborhood_id,host_id,listing_name,listing_id
Entire home/apt,139,3,135,109483997,Cozy Base Camp (with parking),9587410
Entire home/apt,81,30,110,26322633,Cozy basement apartment in house,23484388
Private room,50,1,117,403552571,Cozy bedroom + dog friendly house in green lake,15337460
Private room,54,30,104,19304546,Cozy Bedroom- Read full description before inquiry,35189721
Private room,80,1,104,41551465,Cozy Bedroom with Bathroom and Patio (All Private),16602889
Private room,61,1,104,113480449,Cozy bedroom with private bath and entrance,7952930
Entire home/apt,173,30,103,107434423,"Cozy Belltown 1BR w/ Gym, Rooftop Lounge, near SLU, by Blueground",561008182524853000
Entire home/apt,290,2,106,25061321,Cozy Belltown Condo with amazing Elliott Bay Views,49358755
Entire home/apt,125,30,106,107434423,"Cozy Belltown Studio w/ Gym, W/D, walk to Space Needle by Blueground",551708532686154000
Entire home/apt,102,2,110,207773925,Cozy Blue Home - Newly Remodeled,54318319
Entire home/apt,110,2,102,865961,Cozy Book-lined Studio in North Capitol Hill!,45006406
Entire home/apt,221,2,104,25110157,Cozy Brand New 2B2B Space Needle View Pet Friendly,46153210
Entire home/apt,90,3,125,786638,Cozy brick house,46630752
Entire home/apt,200,2,108,20656972,Cozy Cabin on a Creek - Steps from Lake Washington,52013313
Entire home/apt,130,7,102,3837292,Cozy Cap Hill Condo,29657673
Entire home/apt,161,30,102,107434423,"Cozy Capitol Hill 1BR w/ Gym, Rooftop, nr. Seattle Uni, by Blueground",53673580
Entire home/apt,295,2,102,1379358,Cozy Capitol Hill Home,26042580
Entire home/apt,84,3,104,132222445,Cozy Central District 1 Bed/1.5 Bath,564427548887051000
Entire home/apt,114,2,104,86369177,Cozy Central District Apartment,39776158
Entire home/apt,65,3,133,32134569,Cozy charming 1 bedroom apartment,42031223
Entire home/apt,75,3,105,177602036,Cozy Charming studio with cute private deck,4211081
Entire home/apt,105,30,129,305497504,Cozy Chic in Wallingford,54016376
Private room,65,2,129,2066223,Cozy City Bedroom and Den,49056950
Entire home/apt,139,1,104,432371701,"Cozy City Center Condo (Parking Pass, Gym, Pets)",7262142
Entire home/apt,299,2,129,693388,Cozy City Retreat in Vibrant Walkable Neighborhood,45690154
Entire home/apt,89,4,101,296438627,Cozy Columbia City Retreat,39747458
Entire home/apt,68,30,124,108270305,Cozy Comfort on Phinney Ridge,2976798
Entire home/apt,120,30,115,25746073,"Cozy Condo in Fremont, with parking",550673658296009000
Entire home/apt,81,1,136,358292517,Cozy Cool City Retreat,45757814
Entire home/apt,155,30,104,5325813,Cozy Cottage Close to Everything,47449969
Entire home/apt,90,2,133,1849458,Cozy cottage in the city,20287404
Entire home/apt,110,4,100,256460775,Cozy Cottage in the City.,4993710
Entire home/apt,102,3,136,180921019,Cozy Cottage w/old-world charm in West Seattle,44397959
Entire home/apt,83,2,136,12929465,"Cozy cottage with private deck, park-like setting",13644229
Entire home/apt,125,2,125,2497413,Cozy Craftsman in Friendly Ravenna Neighborhood,53834727
Entire home/apt,142,1,114,54660,"Cozy Crown Hill Carkeek Cottage w/3 Beds, Backyard",39483019
Entire home/apt,102,2,106,1700743,Cozy Downtown Studio - Steps to Space Needle,24037284
Entire home/apt,140,30,106,107434423,"Cozy Downtown Studio w/ Gym, W/D, walkable location, by Blueground",44318220
Entire home/apt,101,1,118,17167788,Cozy Garden Cottage,53387188
Entire home/apt,80,30,112,4371576,Cozy Garden Studio,36642294
Private room,84,2,133,269869520,Cozy Garden Suite 2 blocks from light rail,13313994
Entire home/apt,238,4,101,178658069,Cozy Georgetown Hill House  w/ Hot Tub,45870397
Entire home/apt,90,3,129,80750480,Cozy Getaway in Green Lake/Wallingford,21176143
Entire home/apt,110,80,115,2318574,Cozy get-away in the city...,30290674
Entire home/apt,132,1,113,238425582,"Cozy Getaway in U-District  2BR Single Family w/ Yard, BBQ, Play Set  Secure & Private  Close to UW, U-Village, Children Hospital, Burke Gilman Trail",35879017
Entire home/apt,125,2,129,162400697,Cozy Green Lake Bungalow,44325029
Entire home/apt,150,30,118,15547248,Cozy Greenwood family home near many amenities!,15281555
Entire home/apt,64,1,105,105858130,Cozy Guest Suite a short drive from Alki Beach!,6222790
Private room,52,3,110,38082225,Cozy guest suite in North Seattle,53275900
Entire home/apt,90,1,108,68548903,Cozy Guest Suite with Private Patio,22224989
Private room,110,2,102,22987830,Cozy guestroom modern townhouse in top area,34177477
Entire home/apt,100,30,136,154379764,"Cozy Hawk's Nest, features a roof top deck!",47962381
Entire home/apt,198,1,108,398317720,Cozy Home & Pet-Friendly 4 BR House Perfect for Families!,549455231947788000
Entire home/apt,165,1,129,398317720,Cozy home 15 mins walk from UW w/ outdoor patio & high speed internet!!,49079534
Entire home/apt,500,1,136,12842009,Cozy home blocks from Alki beach,45712983
Entire home/apt,140,2,125,86391649,Cozy Home by UW & SEA Chd's - Entire Upstairs Unit,21326029
Entire home/apt,115,30,118,41044,Cozy home in Seattle,53185145
Entire home/apt,260,5,129,4540222,Cozy Home Near Lake Union & UW,52677189
Entire home/apt,165,5,136,36373396,Cozy Home with Amazing View,46585235
Entire home/apt,200,7,118,10833493,Cozy House in North Seattle,21188538
Entire home/apt,95,2,101,3264544,Cozy little house on Beacon Hill,16026758
Entire home/apt,274,3,108,56261633,Cozy Matthew's Beach Home in Seattle,6365330
Entire home/apt,97,30,104,22416652,Cozy Modern Townhome in Central District,6937492
Entire home/apt,116,5,110,986588,Cozy Modern Urban Cottage,581126763859088000
Entire home/apt,80,2,100,77936783,Cozy Mother In Law Suite in Residential Ballard,41536298
Entire home/apt,275,30,109,17257250,Cozy Neat and Tidy Magnolia.,37085792
Entire home/apt,150,30,109,115755479,Cozy nest in a sought after neighborhood in Seattle,52391547
Entire home/apt,160,3,133,4199445,Cozy Old House Near City Center,47728180
Private room,81,1,104,173881474,Cozy one bedroom one bath in Central Seattle.,53243136
Entire home/apt,100,2,108,27003863,Cozy one-bedroom condo & parking spot (#32),17303750
Entire home/apt,121,1,130,13681407,Cozy one-bedroom home in North Seattle,27704338
Private room,45,30,136,308341497,Cozy Place To Rest Your Head!,4400811
Private room,92,30,102,32940818,Cozy Private 1BR Oasis,23380543
Entire home/apt,177,1,129,209142715,Cozy Private 3-BedRMs Suite by UW & Free Parking,5219336
Private room,79,2,104,3850986,Cozy Private bedroom at the heart of Seattle,28656754
Entire home/apt,180,1,132,185272097,"Cozy private house Queen Anne hill, garage parking",41003115
Private room,80,2,109,65237421,Cozy private room and bath in quiet Magnolia,6328923
Private room,42,4,117,111860199,Cozy private room for extended-stay!,48664932
Entire home/apt,58,2,108,25547379,Cozy Private Space North Seattle Private Parking,53772257
Entire home/apt,90,1,100,23916634,Cozy Private Studio Apartment,53241763
Entire home/apt,111,1,102,11398060,Cozy Private Unit in Central Capitol Hill,20279587
Entire home/apt,108,1,132,11246556,Cozy Queen Anne Apartment for 4 with parking!,16815738
Private room,70,2,104,11464597,Cozy Queen Bed in Seattle Central District,4956314
Entire home/apt,85,30,125,3074414,Cozy quiet studio with deck Ravenna Bryant UW 04-2,4616634
Private room,69,30,133,41775435,Cozy Red Brick Room #3,15053620
Entire home/apt,98,5,133,16958396,Cozy Remodeled 1 Bedroom apartment Apt-2,14790343
Entire home/apt,150,1,135,29231103,Cozy remodeled apt near the UW and Greenlake!,28712510
Private room,60,2,102,24363136,Cozy Room in Capitol Hill Townhouse,49801814
Private room,70,2,102,82122019,Cozy Room in Modern Capitol Hill Townhouse,7956337
Private room,77,2,102,402210661,Cozy Room in Renovated BnB. Parking Available,18522787
Entire home/apt,69,2,133,48973090,Cozy Sanctuary of Color and Art,37060308
Entire home/apt,141,2,129,78134139,Cozy Scandinavian Work/Staycation w Fast WIFI,12632193
Private room,80,1,133,50596206,Cozy Seattle Bedroom #1,47939493
Private room,100,1,133,50596206,Cozy Seattle Bedroom #2,49926704
Private room,86,30,129,21175146,Cozy Seattle bedroom in charming Wallingford.,45915379
Entire home/apt,116,3,132,412922799,Cozy Seattle condo- short walk to Seattle Center!,41534667
Entire home/apt,182,1,104,59411393,Cozy Seattle Getaway w/ Fenced in Outdoor Spaces,9823290
Entire home/apt,147,30,131,20219463,Cozy Seattle Home for 2-6 guests,14084566
Entire home/apt,130,7,100,85888065,Cozy Seattle Retreat,29284906
Private room,50,30,126,88995260,Cozy Seattle Room near UW and GreenLake!,51731698
Shared room,70,30,102,84600516,Cozy shared space in Capital Hill!,48504301
Private room,79,2,101,23955020,"Cozy shared townhouse, easy access to light-rail!",4287974
Entire home/apt,163,30,103,107434423,"Cozy South Lake Union 1BR w/ Gym, walk to Space Needle, by Blueground",36696017
Entire home/apt,165,30,133,121678213,Cozy South Seattle Lakeside Bungalow (2bd/2ba),37854281
Private room,60,3,133,332637211,Cozy Spacious Suite With Separate Entry,53011858
Entire home/apt,81,1,102,10407182,Cozy spot w backyard tucked in unbeatable location,52614753
Entire home/apt,132,2,104,74011801,Cozy Squire Park Pad,47112908
Entire home/apt,122,2,106,163477356,Cozy Stay at Pike Place,41501657
Entire home/apt,75,1,104,14906470,Cozy Studio Apartment in Central District,42001650
Entire home/apt,70,2,110,9360273,Cozy Studio in Green Lake Townhome,45055733
Entire home/apt,102,1,132,410570167,Cozy studio in Queen Anne (Cedar Studio),52285360
Entire home/apt,57,30,100,430106444,Cozy Studio in the heart of Ballard,54194607
Entire home/apt,73,30,100,430106444,Cozy studio in the heart of Ballard!,35642589
Entire home/apt,97,3,106,100939883,Cozy Studio in the Heart of Emerald City,52472148
Entire home/apt,100,1,132,206056391,Cozy Studio in Upper Queen Anne.,53107692
Entire home/apt,70,1,101,6550306,Cozy studio mother-in-law in Beacon Hill,53130362
Entire home/apt,61,1,105,50472118,Cozy Studio with Kitchenette and Laundry,53131909
Entire home/apt,100,2,100,1611939,Cozy Suite in Ballard Craftsman,27489843
Entire home/apt,84,3,118,5507715,Cozy Suite in Even Cozier Location!,27342729
Entire home/apt,109,1,101,428943342,Cozy Suite Near Downtwn & Light Rail!,52411367
Entire home/apt,142,2,132,9533123,"Cozy Suite, Covered Backyard Patio, Walk to Climate Pledge",54131555
Entire home/apt,300,30,104,8402666,Cozy Townhome in Capitol Hill,3908378
Entire home/apt,88,2,110,91755483,Cozy Two Bed Suite with free off street parking,2578855
Entire home/apt,125,1,125,53892581,Cozy Urban Chic Retreat Near UW,53398773
Entire home/apt,101,2,101,17162606,Cozy Urban Studio in Seattle,1820794
Entire home/apt,90,2,133,63944937,Cozy Vintage Art House in Woodsy Central Location,21501822
Entire home/apt,167,2,136,162698280,Cozy West Seattle Home with a Sauna and City Views,53296873
Entire home/apt,145,3,136,9429356,Cozy West Seattle nest with amazing views,10459203
Entire home/apt,59,1,106,297257820,"Cozy, Bright Downtown Studio",18630803
Entire home/apt,140,5,108,103364909,"Cozy, family-friendly 3 BR unit in NE Seattle",45850291
Private room,55,30,105,2929539,"Cozy, mid-century-modern room in Seattle",22265012
Entire home/apt,65,30,104,14018935,"Cozy, Modern Studio Centrally Located",52829753
Entire home/apt,79,1,135,171385784,"Cozy, New Studio Apartment - Conveniently Located",51576885
Private room,75,30,132,5819249,"Cozy, Opal Room on Top of Queen Anne Hill",33878810
Entire home/apt,69,30,101,391344196,"Cozy, Spacious, Brand New House - Near Light Rail",26364712
Entire home/apt,151,3,106,158097051,Cozy/Comfort/Cool @ Convention Center+Gigabit,52282887
Entire home/apt,128,2,106,143060164,Cozy/Hip Condo Next To Pike Place! FREE PARKING!,542717721765485000
Entire home/apt,132,2,105,8146482,COZY⚡️CLEAN⚡️MODERN Updated Private-2BR Guest Suite,20071314
Entire home/apt,212,30,129,100235648,Craftsman Bungalow Walking Distance to Greenlake,48494600
Entire home/apt,174,1,125,107500706,Craftsman Corridor - Free Parking - Fast WIFI,25372987
Entire home/apt,125,2,117,12273725,Craftsman coziness in beautiful Greenlake!,566341978404125000
Entire home/apt,525,14,117,15732960,Craftsman Green Lake Home,52674987
Entire home/apt,171,2,101,26648538,"Craftsman Home in Beacon Hill, Seattle",15832893
Entire home/apt,352,2,101,295252224,Craftsman home near Stadiums with stunning views,16519148
Entire home/apt,197,3,136,147226914,"Craftsman home~Vibrant neighborhood, Beach access.",47157729
Private room,65,30,135,28715163,Craftsman in University District,19274366
Entire home/apt,115,4,129,50862952,Craftsman Living in the City,45425215
Entire home/apt,217,2,133,229088971,Craftsman with Breathtaking View of Seattle,38646737
Private room,80,30,129,3032548,Craftsman with Private Bath & A/C,45424893
Entire home/apt,163,2,133,10283735,Craftsman with view of Seattle,7326419
Entire home/apt,174,1,105,443308434,Creative retreat house with  good vibes and piano,13140719
Entire home/apt,91,30,136,199565129,Creekside by the Beach - Deluxe private 1 bedroom,34409642
Entire home/apt,158,30,106,107434423,"Crisp Belltown 1BR w/ Gym, W/D, Roof Lounge, near SLU, by Blueground",611509
Entire home/apt,126,30,106,107434423,"Crisp Belltown Studio w/ Gym, W/D, Roof Lounge, near SLU, by Blueground",4711069
Entire home/apt,136,30,106,107434423,"Crisp Downtown 1BR w/ Gym, BBQ, near Shopping + Light Rail by Blueground",553731770348577000
Entire home/apt,146,30,106,107434423,"Crisp Downtown 1BR w/ Gym, W/D, walkable location, by Blueground",51785689
Entire home/apt,134,30,106,107434423,"Crisp Pioneer Square 1BR w/ W/D, nr. Occidental Square, by Blueground",45222063
Entire home/apt,185,30,106,107434423,"Crisp South Lake Union 1BR w/ Doorman, Gym, nr. Amazon, by Blueground",48538993
Private room,60,30,114,170418406,Crown Hill Cozy Room,47195454
Private room,500,30,114,170418406,Crown Hill Fireplace Room,45134910
Private room,81,30,114,170418406,Crown Hill Master Retreat,42084111
Entire home/apt,495,1,133,1452570,Crown on the Hill in Seattle,42869442
Entire home/apt,120,2,100,48604323,Crow's Nest Cottage,24709053
Entire home/apt,105,3,105,14426041,Custom Urban Garage with Loft,25896751
Entire home/apt,118,1,132,5644416,Customized Urban Chic Condo with Balcony,22983501
Entire home/apt,138,30,118,48005494,Cute 1BR House in Seattle with Garage & Yards,49587954
Entire home/apt,125,2,133,109742467,Cute 2 bedroom Bungelow 3 blocks from LightRail,9367465
Entire home/apt,80,30,136,52529498,Cute and cozy studio ... Awesome location,16026470
Entire home/apt,106,30,132,25181582,Cute Apartment with Cozy Patio!,14872179
Entire home/apt,135,1,100,6171114,Cute Ballard Home on a Quiet Street!,51819272
Entire home/apt,85,30,111,32932119,Cute Bungalow w/ Private Apartment,23770520
Entire home/apt,137,2,106,183583319,Cute Comfy Pike Place Flat /w Sleeper Sofa,50446975
Entire home/apt,266,2,113,111812937,"Cute Cottage Near UW & Children’s Hospital, Great Location in Quiet Neighborhood",26448460
Entire home/apt,175,30,124,3381564,Cute Craftsman in Phinney,51449263
Entire home/apt,230,2,132,106972,Cute Craftsman with Office (near Climate Pledge),6327662
Private room,90,1,104,15502197,"Cute Private Suite, Cabin in the City",37946796
Entire home/apt,118,1,104,152734194,Cute Seattle studio,50639928
Private room,89,30,133,862329,Cute shared house w/2Bed rooms  near light rail,36382080
Entire home/apt,98,1,109,250175998,Cute Studio and Breakfast with Yard and Nearby Bus,13532046
Entire home/apt,144,1,102,237413517,Cute Studio Near Capitol Hill Station,37092650
Entire home/apt,89,2,100,13068968,"Cute, cozy Ballard apt with enhanced cleaning",50808131
Private room,40,30,117,13634020,"Cute, quiet and super central! Easy parking",35162444
Entire home/apt,100,30,134,24228450,"Cute, updated, vintage 1 bed home near Seward park",33270711
Entire home/apt,107,2,124,6846442,Daisy Mae's Guest Space - Phinney Ridge,34546567
Private room,85,1,106,1608733,Dancing Ladies Room Historic Panama Hotel Seattle,17585489
Entire home/apt,246,30,132,3502513,Darling house on top of Queen Anne Hill,23018202
Entire home/apt,215,30,106,124558729,Day 1   Ultra Modern DT Studio   1,14240147
Entire home/apt,200,30,106,124558729,Day 1   Ultra Modern DT Studio   3,1256892
Entire home/apt,200,30,106,124558729,Day 1   Ultra Modern DT Studio   4,49534257
Entire home/apt,200,30,106,124558729,Day 1   Ultra Modern DT Studio   5,49439303
Entire home/apt,100,30,132,3381100,Daylight Basement Apartment on Queen Anne Hill.,33833730
Entire home/apt,102,2,124,146679165,Daylight Basement Apartment with a View,33845538
